,Index,Content ID,Reaction Type,Datetime,Sentiment,Score,Content Type,Category
21416,24284,6547f69d-891d-4e1c-bd69-fc8735b8fca8,cherish,2020-11-30 12:41:32,positive,70,video,science
21417,24285,6547f69d-891d-4e1c-bd69-fc8735b8fca8,adore,2021-03-30 22:06:27,positive,72,video,science
21418,24286,6547f69d-891d-4e1c-bd69-fc8735b8fca8,adore,2020-07-28 8:01:23,positive,72,video,science
21419,24289,235a0022-a683-4381-8e9e-aaf75fe90734,peeking,2020-06-23 8:07:24,neutral,35,photo,fitness
21420,24290,235a0022-a683-4381-8e9e-aaf75fe90734,want,2020-10-20 10:28:56,positive,70,photo,fitness
21421,24291,235a0022-a683-4381-8e9e-aaf75fe90734,disgust,2020-11-10 17:18:09,negative,0,photo,fitness
21422,24292,235a0022-a683-4381-8e9e-aaf75fe90734,peeking,2021-01-25 8:38:21,neutral,35,photo,fitness
21423,24293,235a0022-a683-4381-8e9e-aaf75fe90734,adore,2020-11-10 18:23:57,positive,72,photo,fitness
21424,24294,235a0022-a683-4381-8e9e-aaf75fe90734,intrigued,2021-01-20 18:43:56,positive,45,photo,fitness
21425,24295,235a0022-a683-4381-8e9e-aaf75fe90734,heart,2021-01-14 6:51:17,positive,60,photo,fitness
21426,24296,235a0022-a683-4381-8e9e-aaf75fe90734,dislike,2021-01-30 11:33:47,negative,10,photo,fitness
21427,24297,235a0022-a683-4381-8e9e-aaf75fe90734,hate,2020-12-18 11:31:49,negative,5,photo,fitness
21428,24299,235a0022-a683-4381-8e9e-aaf75fe90734,peeking,2020-12-30 20:48:59,neutral,35,photo,fitness
21429,24300,235a0022-a683-4381-8e9e-aaf75fe90734,heart,2021-03-15 22:35:42,positive,60,photo,fitness
21430,24301,235a0022-a683-4381-8e9e-aaf75fe90734,cherish,2020-07-21 15:49:08,positive,70,photo,fitness
21431,24302,235a0022-a683-4381-8e9e-aaf75fe90734,disgust,2021-04-24 14:41:43,negative,0,photo,fitness
21432,24303,235a0022-a683-4381-8e9e-aaf75fe90734,scared,2021-02-12 19:53:16,negative,15,photo,fitness
21433,24304,235a0022-a683-4381-8e9e-aaf75fe90734,like,2021-01-15 16:48:58,positive,50,photo,fitness
21434,24305,235a0022-a683-4381-8e9e-aaf75fe90734,super love,2021-03-20 19:23:16,positive,75,photo,fitness
21435,24306,235a0022-a683-4381-8e9e-aaf75fe90734,intrigued,2020-09-24 7:01:11,positive,45,photo,fitness
21436,24307,235a0022-a683-4381-8e9e-aaf75fe90734,love,2021-04-01 13:34:16,positive,65,photo,fitness
21437,24309,235a0022-a683-4381-8e9e-aaf75fe90734,dislike,2020-08-04 9:43:58,negative,10,photo,fitness
21438,24310,235a0022-a683-4381-8e9e-aaf75fe90734,hate,2020-07-21 14:18:13,negative,5,photo,fitness
21439,24311,235a0022-a683-4381-8e9e-aaf75fe90734,intrigued,2021-04-18 3:17:02,positive,45,photo,fitness
21440,24312,235a0022-a683-4381-8e9e-aaf75fe90734,super love,2021-01-31 14:02:51,positive,75,photo,fitness
21441,24313,235a0022-a683-4381-8e9e-aaf75fe90734,worried,2020-10-02 17:35:39,negative,12,photo,fitness
21442,24314,235a0022-a683-4381-8e9e-aaf75fe90734,scared,2020-09-29 23:12:47,negative,15,photo,fitness
21443,24315,235a0022-a683-4381-8e9e-aaf75fe90734,cherish,2020-07-25 5:22:40,positive,70,photo,fitness
21444,24316,235a0022-a683-4381-8e9e-aaf75fe90734,dislike,2020-10-04 16:57:02,negative,10,photo,fitness
21445,24317,235a0022-a683-4381-8e9e-aaf75fe90734,disgust,2021-02-15 0:44:32,negative,0,photo,fitness
21446,24319,21dfb75d-9d98-4627-b074-f4372025d23f,want,2020-08-15 18:34:04,positive,70,GIF,culture
21447,24320,21dfb75d-9d98-4627-b074-f4372025d23f,hate,2021-02-11 5:48:21,negative,5,GIF,culture
21448,24321,21dfb75d-9d98-4627-b074-f4372025d23f,disgust,2020-10-07 5:43:15,negative,0,GIF,culture
21449,24322,21dfb75d-9d98-4627-b074-f4372025d23f,worried,2021-05-21 15:49:56,negative,12,GIF,culture
21450,24323,21dfb75d-9d98-4627-b074-f4372025d23f,worried,2020-09-20 7:17:28,negative,12,GIF,culture
21451,24324,21dfb75d-9d98-4627-b074-f4372025d23f,super love,2021-02-26 16:39:51,positive,75,GIF,culture
21452,24325,21dfb75d-9d98-4627-b074-f4372025d23f,hate,2020-12-15 19:43:33,negative,5,GIF,culture
21453,24326,21dfb75d-9d98-4627-b074-f4372025d23f,indifferent,2020-08-05 15:14:13,neutral,20,GIF,culture
21454,24327,21dfb75d-9d98-4627-b074-f4372025d23f,peeking,2021-03-31 13:23:57,neutral,35,GIF,culture
21455,24329,21dfb75d-9d98-4627-b074-f4372025d23f,love,2021-05-07 16:33:18,positive,65,GIF,culture
21456,24330,21dfb75d-9d98-4627-b074-f4372025d23f,worried,2021-01-31 13:59:22,negative,12,GIF,culture
21457,24331,21dfb75d-9d98-4627-b074-f4372025d23f,dislike,2020-06-20 14:28:28,negative,10,GIF,culture
21458,24332,21dfb75d-9d98-4627-b074-f4372025d23f,like,2020-09-11 0:24:00,positive,50,GIF,culture
21459,24333,21dfb75d-9d98-4627-b074-f4372025d23f,indifferent,2021-04-07 7:30:51,neutral,20,GIF,culture
21460,24334,21dfb75d-9d98-4627-b074-f4372025d23f,interested,2021-04-15 17:10:23,positive,30,GIF,culture
21461,24335,21dfb75d-9d98-4627-b074-f4372025d23f,interested,2021-01-19 21:36:54,positive,30,GIF,culture
21462,24336,21dfb75d-9d98-4627-b074-f4372025d23f,cherish,2021-04-20 18:21:41,positive,70,GIF,culture
21463,24337,21dfb75d-9d98-4627-b074-f4372025d23f,peeking,2020-12-28 17:29:21,neutral,35,GIF,culture
21464,24339,21dfb75d-9d98-4627-b074-f4372025d23f,indifferent,2020-09-05 9:18:39,neutral,20,GIF,culture
21465,24340,21dfb75d-9d98-4627-b074-f4372025d23f,indifferent,2020-07-22 11:00:42,neutral,20,GIF,culture
21466,24341,21dfb75d-9d98-4627-b074-f4372025d23f,worried,2020-07-01 22:07:43,negative,12,GIF,culture
21467,24342,21dfb75d-9d98-4627-b074-f4372025d23f,peeking,2021-03-18 14:26:53,neutral,35,GIF,culture
21468,24343,21dfb75d-9d98-4627-b074-f4372025d23f,interested,2020-07-20 23:08:15,positive,30,GIF,culture
21469,24344,21dfb75d-9d98-4627-b074-f4372025d23f,interested,2020-09-28 8:41:05,positive,30,GIF,culture
21470,24345,21dfb75d-9d98-4627-b074-f4372025d23f,dislike,2021-05-11 11:07:49,negative,10,GIF,culture
21471,24346,21dfb75d-9d98-4627-b074-f4372025d23f,super love,2021-03-26 6:54:05,positive,75,GIF,culture
21472,24347,21dfb75d-9d98-4627-b074-f4372025d23f,worried,2021-05-18 14:59:15,negative,12,GIF,culture
21473,24349,21dfb75d-9d98-4627-b074-f4372025d23f,intrigued,2020-06-22 17:16:04,positive,45,GIF,culture
21474,24350,21dfb75d-9d98-4627-b074-f4372025d23f,heart,2021-04-21 3:13:28,positive,60,GIF,culture
21475,24351,21dfb75d-9d98-4627-b074-f4372025d23f,like,2020-08-24 13:22:53,positive,50,GIF,culture
21476,24352,21dfb75d-9d98-4627-b074-f4372025d23f,adore,2020-12-02 12:54:16,positive,72,GIF,culture
21477,24353,21dfb75d-9d98-4627-b074-f4372025d23f,scared,2020-08-02 17:18:32,negative,15,GIF,culture
21478,24354,21dfb75d-9d98-4627-b074-f4372025d23f,indifferent,2020-08-06 3:29:00,neutral,20,GIF,culture
21479,24355,21dfb75d-9d98-4627-b074-f4372025d23f,disgust,2021-06-05 15:29:38,negative,0,GIF,culture
21480,24356,21dfb75d-9d98-4627-b074-f4372025d23f,scared,2020-10-23 7:03:47,negative,15,GIF,culture
21481,24357,21dfb75d-9d98-4627-b074-f4372025d23f,peeking,2020-07-18 23:23:11,neutral,35,GIF,culture
21482,24359,21dfb75d-9d98-4627-b074-f4372025d23f,hate,2021-01-03 19:45:59,negative,5,GIF,culture
21483,24360,21dfb75d-9d98-4627-b074-f4372025d23f,scared,2020-08-07 21:58:07,negative,15,GIF,culture
21484,24361,21dfb75d-9d98-4627-b074-f4372025d23f,indifferent,2021-03-12 8:30:30,neutral,20,GIF,culture
21485,24362,21dfb75d-9d98-4627-b074-f4372025d23f,disgust,2020-08-05 12:42:33,negative,0,GIF,culture
21486,24364,e4127cae-c2e9-4321-919a-be6d11636808,interested,2020-07-21 19:28:18,positive,30,,
21487,24365,e4127cae-c2e9-4321-919a-be6d11636808,peeking,2021-01-28 3:51:19,neutral,35,,
21488,24366,e4127cae-c2e9-4321-919a-be6d11636808,worried,2021-01-24 21:23:33,negative,12,,
21489,24367,e4127cae-c2e9-4321-919a-be6d11636808,hate,2020-11-11 20:07:33,negative,5,,
21490,24368,e4127cae-c2e9-4321-919a-be6d11636808,hate,2020-09-05 22:08:43,negative,5,,
21491,24369,e4127cae-c2e9-4321-919a-be6d11636808,peeking,2020-10-11 21:02:57,neutral,35,,
21492,24370,e4127cae-c2e9-4321-919a-be6d11636808,cherish,2021-03-02 23:55:49,positive,70,,
21493,24371,e4127cae-c2e9-4321-919a-be6d11636808,peeking,2020-08-28 0:51:29,neutral,35,,
21494,24372,e4127cae-c2e9-4321-919a-be6d11636808,like,2020-07-27 13:58:06,positive,50,,
21495,24374,e4127cae-c2e9-4321-919a-be6d11636808,intrigued,2020-09-11 9:52:38,positive,45,,
21496,24375,e4127cae-c2e9-4321-919a-be6d11636808,worried,2020-12-30 11:38:49,negative,12,,
21497,24376,e4127cae-c2e9-4321-919a-be6d11636808,interested,2021-05-31 12:54:10,positive,30,,
21498,24377,e4127cae-c2e9-4321-919a-be6d11636808,peeking,2021-03-15 19:09:47,neutral,35,,
21499,24378,e4127cae-c2e9-4321-919a-be6d11636808,love,2021-04-04 6:02:20,positive,65,,
21500,24379,e4127cae-c2e9-4321-919a-be6d11636808,interested,2021-05-19 4:49:44,positive,30,,
21501,24380,e4127cae-c2e9-4321-919a-be6d11636808,disgust,2020-11-12 0:03:05,negative,0,,
21502,24381,e4127cae-c2e9-4321-919a-be6d11636808,worried,2021-01-21 22:37:01,negative,12,,
21503,24383,46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,dislike,2021-02-24 0:38:28,negative,10,video,food
21504,24384,46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,dislike,2020-09-05 0:38:55,negative,10,video,food
21505,24385,46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,disgust,2020-10-23 15:26:26,negative,0,video,food
21506,24386,46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,heart,2020-10-07 23:10:22,positive,60,video,food
21507,24387,46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,super love,2020-11-24 6:48:38,positive,75,video,food
21508,24388,46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,hate,2020-10-04 1:24:18,negative,5,video,food
21509,24389,46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,hate,2020-06-27 15:23:34,negative,5,video,food
21510,24390,46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,hate,2020-12-24 18:43:25,negative,5,video,food
21511,24391,46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,heart,2020-12-18 11:50:40,positive,60,video,food
21512,24393,46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,super love,2021-02-15 15:14:20,positive,75,video,food
21513,24394,46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,dislike,2021-04-08 20:59:01,negative,10,video,food
21514,24395,46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,disgust,2021-02-04 7:53:44,negative,0,video,food
21515,24396,46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,intrigued,2021-05-07 12:16:41,positive,45,video,food
21516,24397,46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,cherish,2020-10-14 14:05:19,positive,70,video,food
21517,24398,46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,intrigued,2020-12-14 11:13:40,positive,45,video,food
21518,24399,46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,intrigued,2021-02-22 4:27:12,positive,45,video,food
21519,24400,46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,cherish,2021-05-17 13:49:47,positive,70,video,food
21520,24401,46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,love,2021-06-16 16:42:01,positive,65,video,food
21521,24404,b70813e7-8acd-462a-9b13-6d1258030fed,indifferent,2021-03-26 1:40:03,neutral,20,video,animals
21522,24405,b70813e7-8acd-462a-9b13-6d1258030fed,super love,2021-01-11 14:25:59,positive,75,video,animals
21523,24406,b70813e7-8acd-462a-9b13-6d1258030fed,peeking,2020-08-27 13:13:37,neutral,35,video,animals
21524,24407,b70813e7-8acd-462a-9b13-6d1258030fed,dislike,2020-08-27 6:24:31,negative,10,video,animals
21525,24410,03ed0e2b-bd63-4079-8910-62c187526ca0,hate,2020-08-26 4:24:37,negative,5,audio,healthy eating
21526,24411,03ed0e2b-bd63-4079-8910-62c187526ca0,indifferent,2021-05-29 0:09:13,neutral,20,audio,healthy eating
21527,24412,03ed0e2b-bd63-4079-8910-62c187526ca0,dislike,2020-11-18 7:36:34,negative,10,audio,healthy eating
21528,24413,03ed0e2b-bd63-4079-8910-62c187526ca0,worried,2020-12-03 4:43:17,negative,12,audio,healthy eating
21529,24414,03ed0e2b-bd63-4079-8910-62c187526ca0,want,2020-07-23 6:37:36,positive,70,audio,healthy eating
21530,24415,03ed0e2b-bd63-4079-8910-62c187526ca0,super love,2021-03-22 6:22:53,positive,75,audio,healthy eating
21531,24416,03ed0e2b-bd63-4079-8910-62c187526ca0,peeking,2021-04-09 14:52:40,neutral,35,audio,healthy eating
21532,24417,03ed0e2b-bd63-4079-8910-62c187526ca0,adore,2020-10-07 12:26:24,positive,72,audio,healthy eating
21533,24418,03ed0e2b-bd63-4079-8910-62c187526ca0,scared,2021-03-14 0:13:54,negative,15,audio,healthy eating
21534,24420,03ed0e2b-bd63-4079-8910-62c187526ca0,like,2021-05-19 21:26:51,positive,50,audio,healthy eating
21535,24421,03ed0e2b-bd63-4079-8910-62c187526ca0,cherish,2020-06-26 11:34:31,positive,70,audio,healthy eating
21536,24422,03ed0e2b-bd63-4079-8910-62c187526ca0,adore,2021-02-07 19:56:50,positive,72,audio,healthy eating
21537,24423,03ed0e2b-bd63-4079-8910-62c187526ca0,dislike,2020-06-22 8:28:34,negative,10,audio,healthy eating
21538,24424,03ed0e2b-bd63-4079-8910-62c187526ca0,scared,2020-09-12 7:38:33,negative,15,audio,healthy eating
21539,24425,03ed0e2b-bd63-4079-8910-62c187526ca0,love,2020-08-19 4:36:32,positive,65,audio,healthy eating
21540,24426,03ed0e2b-bd63-4079-8910-62c187526ca0,indifferent,2020-11-10 12:17:08,neutral,20,audio,healthy eating
21541,24427,03ed0e2b-bd63-4079-8910-62c187526ca0,adore,2021-05-16 8:59:32,positive,72,audio,healthy eating
21542,24428,03ed0e2b-bd63-4079-8910-62c187526ca0,adore,2021-05-09 7:44:54,positive,72,audio,healthy eating
21543,24430,03ed0e2b-bd63-4079-8910-62c187526ca0,scared,2021-03-08 1:22:26,negative,15,audio,healthy eating
21544,24431,03ed0e2b-bd63-4079-8910-62c187526ca0,love,2020-09-28 11:06:24,positive,65,audio,healthy eating
21545,24432,03ed0e2b-bd63-4079-8910-62c187526ca0,disgust,2020-10-06 7:52:48,negative,0,audio,healthy eating
21546,24433,03ed0e2b-bd63-4079-8910-62c187526ca0,peeking,2020-09-26 9:47:07,neutral,35,audio,healthy eating
21547,24434,03ed0e2b-bd63-4079-8910-62c187526ca0,intrigued,2021-06-10 9:25:42,positive,45,audio,healthy eating
21548,24435,03ed0e2b-bd63-4079-8910-62c187526ca0,interested,2021-02-08 17:19:25,positive,30,audio,healthy eating
21549,24436,03ed0e2b-bd63-4079-8910-62c187526ca0,cherish,2020-10-24 7:34:11,positive,70,audio,healthy eating
21550,24437,03ed0e2b-bd63-4079-8910-62c187526ca0,worried,2020-10-14 9:51:17,negative,12,audio,healthy eating
21551,24438,03ed0e2b-bd63-4079-8910-62c187526ca0,interested,2020-12-14 18:56:45,positive,30,audio,healthy eating
21552,24440,03ed0e2b-bd63-4079-8910-62c187526ca0,peeking,2020-08-03 4:38:35,neutral,35,audio,healthy eating
21553,24441,03ed0e2b-bd63-4079-8910-62c187526ca0,interested,2021-06-14 3:09:45,positive,30,audio,healthy eating
21554,24442,03ed0e2b-bd63-4079-8910-62c187526ca0,intrigued,2020-12-26 7:46:45,positive,45,audio,healthy eating
21555,24443,03ed0e2b-bd63-4079-8910-62c187526ca0,like,2020-12-06 8:15:30,positive,50,audio,healthy eating
21556,24444,03ed0e2b-bd63-4079-8910-62c187526ca0,intrigued,2020-07-02 16:42:09,positive,45,audio,healthy eating
21557,24445,03ed0e2b-bd63-4079-8910-62c187526ca0,like,2020-10-30 13:34:47,positive,50,audio,healthy eating
21558,24446,03ed0e2b-bd63-4079-8910-62c187526ca0,hate,2020-12-01 21:55:45,negative,5,audio,healthy eating
21559,24447,03ed0e2b-bd63-4079-8910-62c187526ca0,scared,2020-06-21 18:58:48,negative,15,audio,healthy eating
21560,24448,03ed0e2b-bd63-4079-8910-62c187526ca0,love,2021-04-29 17:52:53,positive,65,audio,healthy eating
21561,24450,03ed0e2b-bd63-4079-8910-62c187526ca0,heart,2021-01-08 7:18:12,positive,60,audio,healthy eating
21562,24451,03ed0e2b-bd63-4079-8910-62c187526ca0,indifferent,2021-04-03 8:18:02,neutral,20,audio,healthy eating
21563,24452,03ed0e2b-bd63-4079-8910-62c187526ca0,super love,2021-05-27 0:09:55,positive,75,audio,healthy eating
21564,24453,03ed0e2b-bd63-4079-8910-62c187526ca0,heart,2021-04-15 22:37:49,positive,60,audio,healthy eating
21565,24454,03ed0e2b-bd63-4079-8910-62c187526ca0,cherish,2020-09-30 15:34:54,positive,70,audio,healthy eating
21566,24455,03ed0e2b-bd63-4079-8910-62c187526ca0,love,2021-05-08 3:39:55,positive,65,audio,healthy eating
21567,24457,5dc325aa-d5d1-4552-9997-cd25b7608be9,heart,2021-03-31 0:23:22,positive,60,audio,healthy eating
21568,24458,5dc325aa-d5d1-4552-9997-cd25b7608be9,interested,2020-12-29 1:43:02,positive,30,audio,healthy eating
21569,24459,5dc325aa-d5d1-4552-9997-cd25b7608be9,cherish,2020-12-23 1:13:59,positive,70,audio,healthy eating
21570,24460,5dc325aa-d5d1-4552-9997-cd25b7608be9,worried,2020-08-21 19:49:46,negative,12,audio,healthy eating
21571,24461,5dc325aa-d5d1-4552-9997-cd25b7608be9,indifferent,2021-04-10 12:17:18,neutral,20,audio,healthy eating
21572,24462,5dc325aa-d5d1-4552-9997-cd25b7608be9,dislike,2020-08-02 11:39:02,negative,10,audio,healthy eating
21573,24463,5dc325aa-d5d1-4552-9997-cd25b7608be9,indifferent,2021-02-13 3:34:01,neutral,20,audio,healthy eating
21574,24464,5dc325aa-d5d1-4552-9997-cd25b7608be9,hate,2021-05-29 3:04:07,negative,5,audio,healthy eating
21575,24465,5dc325aa-d5d1-4552-9997-cd25b7608be9,worried,2020-09-04 15:24:34,negative,12,audio,healthy eating
21576,24467,5dc325aa-d5d1-4552-9997-cd25b7608be9,want,2021-03-04 11:42:52,positive,70,audio,healthy eating
21577,24468,5dc325aa-d5d1-4552-9997-cd25b7608be9,intrigued,2021-05-23 11:54:30,positive,45,audio,healthy eating
21578,24469,5dc325aa-d5d1-4552-9997-cd25b7608be9,cherish,2020-11-20 16:55:39,positive,70,audio,healthy eating
21579,24470,5dc325aa-d5d1-4552-9997-cd25b7608be9,scared,2020-07-21 20:20:55,negative,15,audio,healthy eating
21580,24471,5dc325aa-d5d1-4552-9997-cd25b7608be9,disgust,2020-09-27 20:28:07,negative,0,audio,healthy eating
21581,24472,5dc325aa-d5d1-4552-9997-cd25b7608be9,worried,2020-12-27 7:36:42,negative,12,audio,healthy eating
21582,24473,5dc325aa-d5d1-4552-9997-cd25b7608be9,indifferent,2020-12-28 16:32:39,neutral,20,audio,healthy eating
21583,24474,5dc325aa-d5d1-4552-9997-cd25b7608be9,super love,2020-06-19 21:54:17,positive,75,audio,healthy eating
21584,24475,5dc325aa-d5d1-4552-9997-cd25b7608be9,indifferent,2021-06-16 15:39:02,neutral,20,audio,healthy eating
21585,24477,5dc325aa-d5d1-4552-9997-cd25b7608be9,cherish,2020-11-05 11:46:54,positive,70,audio,healthy eating
21586,24478,5dc325aa-d5d1-4552-9997-cd25b7608be9,peeking,2020-09-06 18:17:25,neutral,35,audio,healthy eating
21587,24479,5dc325aa-d5d1-4552-9997-cd25b7608be9,cherish,2020-10-15 4:46:21,positive,70,audio,healthy eating
21588,24480,5dc325aa-d5d1-4552-9997-cd25b7608be9,intrigued,2021-04-14 11:01:36,positive,45,audio,healthy eating
21589,24481,5dc325aa-d5d1-4552-9997-cd25b7608be9,super love,2020-12-13 0:32:51,positive,75,audio,healthy eating
21590,24482,5dc325aa-d5d1-4552-9997-cd25b7608be9,super love,2020-10-16 14:27:46,positive,75,audio,healthy eating
21591,24483,5dc325aa-d5d1-4552-9997-cd25b7608be9,peeking,2020-08-31 4:21:27,neutral,35,audio,healthy eating
21592,24484,5dc325aa-d5d1-4552-9997-cd25b7608be9,peeking,2020-08-13 21:25:21,neutral,35,audio,healthy eating
21593,24485,5dc325aa-d5d1-4552-9997-cd25b7608be9,heart,2021-04-05 21:31:39,positive,60,audio,healthy eating
21594,24487,5dc325aa-d5d1-4552-9997-cd25b7608be9,super love,2021-03-28 20:48:59,positive,75,audio,healthy eating
21595,24488,5dc325aa-d5d1-4552-9997-cd25b7608be9,scared,2021-01-26 23:58:38,negative,15,audio,healthy eating
21596,24489,5dc325aa-d5d1-4552-9997-cd25b7608be9,dislike,2020-06-28 4:14:38,negative,10,audio,healthy eating
21597,24490,5dc325aa-d5d1-4552-9997-cd25b7608be9,intrigued,2020-07-11 12:26:45,positive,45,audio,healthy eating
21598,24491,5dc325aa-d5d1-4552-9997-cd25b7608be9,peeking,2021-03-22 9:04:10,neutral,35,audio,healthy eating
21599,24492,5dc325aa-d5d1-4552-9997-cd25b7608be9,scared,2020-10-15 5:15:44,negative,15,audio,healthy eating
21600,24494,503bd384-9733-4739-81f5-561b2328f6d8,worried,2020-09-26 9:59:14,negative,12,GIF,food
21601,24495,503bd384-9733-4739-81f5-561b2328f6d8,hate,2021-05-22 17:52:47,negative,5,GIF,food
21602,24496,503bd384-9733-4739-81f5-561b2328f6d8,intrigued,2021-05-16 10:44:02,positive,45,GIF,food
21603,24497,503bd384-9733-4739-81f5-561b2328f6d8,heart,2021-05-15 12:14:44,positive,60,GIF,food
21604,24498,503bd384-9733-4739-81f5-561b2328f6d8,love,2020-12-21 17:31:06,positive,65,GIF,food
21605,24499,503bd384-9733-4739-81f5-561b2328f6d8,super love,2021-01-14 5:19:03,positive,75,GIF,food
21606,24500,503bd384-9733-4739-81f5-561b2328f6d8,worried,2020-08-25 2:24:51,negative,12,GIF,food
21607,24501,503bd384-9733-4739-81f5-561b2328f6d8,disgust,2021-02-05 12:21:43,negative,0,GIF,food
21608,24502,503bd384-9733-4739-81f5-561b2328f6d8,scared,2020-08-29 3:38:23,negative,15,GIF,food
21609,24504,503bd384-9733-4739-81f5-561b2328f6d8,indifferent,2020-08-02 16:28:22,neutral,20,GIF,food
21610,24505,503bd384-9733-4739-81f5-561b2328f6d8,peeking,2020-07-23 4:05:01,neutral,35,GIF,food
21611,24506,503bd384-9733-4739-81f5-561b2328f6d8,love,2020-12-09 23:19:30,positive,65,GIF,food
21612,24507,503bd384-9733-4739-81f5-561b2328f6d8,cherish,2020-09-27 4:57:42,positive,70,GIF,food
21613,24508,503bd384-9733-4739-81f5-561b2328f6d8,want,2021-02-20 15:03:47,positive,70,GIF,food
21614,24509,503bd384-9733-4739-81f5-561b2328f6d8,heart,2020-11-11 3:51:30,positive,60,GIF,food
21615,24510,503bd384-9733-4739-81f5-561b2328f6d8,love,2020-11-17 7:29:43,positive,65,GIF,food
21616,24511,503bd384-9733-4739-81f5-561b2328f6d8,peeking,2021-04-08 5:11:00,neutral,35,GIF,food
21617,24512,503bd384-9733-4739-81f5-561b2328f6d8,cherish,2020-07-03 20:43:58,positive,70,GIF,food
21618,24514,503bd384-9733-4739-81f5-561b2328f6d8,cherish,2021-01-18 15:54:59,positive,70,GIF,food
21619,24515,503bd384-9733-4739-81f5-561b2328f6d8,super love,2021-03-07 10:53:42,positive,75,GIF,food
21620,24516,503bd384-9733-4739-81f5-561b2328f6d8,super love,2021-05-11 7:11:25,positive,75,GIF,food
21621,24517,503bd384-9733-4739-81f5-561b2328f6d8,want,2021-03-22 17:06:14,positive,70,GIF,food
21622,24518,503bd384-9733-4739-81f5-561b2328f6d8,adore,2021-01-16 3:55:16,positive,72,GIF,food
21623,24519,503bd384-9733-4739-81f5-561b2328f6d8,cherish,2021-06-13 21:27:39,positive,70,GIF,food
21624,24520,503bd384-9733-4739-81f5-561b2328f6d8,adore,2020-10-29 21:28:13,positive,72,GIF,food
21625,24521,503bd384-9733-4739-81f5-561b2328f6d8,worried,2021-02-06 23:46:38,negative,12,GIF,food
21626,24522,503bd384-9733-4739-81f5-561b2328f6d8,intrigued,2021-02-17 18:25:20,positive,45,GIF,food
21627,24524,503bd384-9733-4739-81f5-561b2328f6d8,hate,2020-10-20 4:45:38,negative,5,GIF,food
21628,24525,503bd384-9733-4739-81f5-561b2328f6d8,disgust,2020-12-22 10:46:26,negative,0,GIF,food
21629,24526,503bd384-9733-4739-81f5-561b2328f6d8,peeking,2021-03-26 0:23:11,neutral,35,GIF,food
